,month,season,year,rank,movie_title,prodco,total_gross,numtheaters,open_tickets,opentheaters,startdate,enddate
1847,10,Fall,2013,7,Enough Said,FoxS,"$17,550,872",835,"$232,800",4,10/11,1/16
1848,10,Fall,2013,8,The Counselor,Fox,"$16,973,715","3,044","$7,842,930","3,044",10/25,1/16
1849,10,Fall,2013,9,Machete Kills,ORF,"$8,008,161","2,538","$3,837,183","2,538",10/11,11/14
1850,10,Fall,2013,10,The Fifth Estate,BV,"$3,255,008","1,769","$1,673,351","1,769",10/18,12/5
1851,11,Winter,2013,1,The Hunger Games: Catching Fire,LGF,"$424,668,047","4,163","$158,074,286","4,163",11/22,4/3
1852,11,Winter,2013,2,Frozen,BV,"$400,738,009","3,742","$243,390",1,11/27,7/17
1853,11,Winter,2013,3,Thor: The Dark World,BV,"$206,362,140","3,841","$85,737,841","3,841",11/8,4/17
1854,11,Winter,2013,4,The Best Man Holiday,Uni.,"$70,525,195","2,041","$30,107,555","2,024",11/15,1/9
1855,11,Winter,2013,5,Last Vegas,CBS,"$63,914,167","3,237","$16,334,566","3,065",11/1,2/20
1856,11,Winter,2013,6,Ender's Game,LG/S,"$61,737,191","3,407","$27,017,351","3,407",11/1,1/9
1857,11,Winter,2013,7,12 Years a Slave,FoxS,"$56,671,993","1,474","$923,715",19,11/8,5/8
1858,11,Winter,2013,8,Free Birds,Rela.,"$55,750,480","3,736","$15,805,237","3,736",11/1,3/20
1859,11,Winter,2013,9,Philomena,Wein.,"$37,709,979","1,225","$128,435",4,11/27,5/22
1860,11,Winter,2013,10,Delivery Man,BV,"$30,664,106","3,036","$7,944,977","3,036",11/22,3/20
1861,11,Winter,2013,11,Dallas Buyers Club,Focus,"$27,298,285","1,110","$260,865",9,11/22,5/1
1862,11,Winter,2013,12,The Book Thief,Fox,"$21,488,481","1,316","$105,005",4,11/27,4/10
1863,11,Winter,2013,13,Homefront,ORF,"$20,158,898","2,570","$6,915,241","2,570",11/27,1/2
1864,11,Winter,2013,14,About Time,Uni.,"$15,322,921","1,280","$1,076,250",175,11/8,12/26
1865,11,Winter,2013,15,Black Nativity,FoxS,"$7,018,189","1,525","$3,669,530","1,516",11/27,1/16
1866,12,Winter,2013,1,The Hobbit: The Desolation of Smaug,WB (NL),"$258,366,855","3,928","$73,645,197","3,903",12/13,4/17
1867,12,Winter,2013,2,American Hustle,Sony,"$150,117,807","2,629","$740,455",6,12/20,4/6
1868,12,Winter,2013,3,Anchorman 2: The Legend Continues,Par.,"$125,168,368","3,507","$26,232,425","3,507",12/18,2/20
1869,12,Winter,2013,4,The Wolf of Wall Street,Par.,"$116,900,694","2,557","$18,361,578","2,537",12/25,4/3
1870,12,Winter,2013,5,Saving Mr. Banks,BV,"$83,301,580","2,671","$413,373",15,12/20,4/17
1871,12,Winter,2013,6,The Secret Life of Walter Mitty,Fox,"$58,236,838","2,922","$12,765,508","2,909",12/25,4/10
1872,12,Winter,2013,7,Tyler Perry's A Madea Christmas,LGF,"$52,543,354","2,194","$16,007,634","2,194",12/13,2/13
1873,12,Winter,2013,8,47 Ronin,Uni.,"$38,362,475","2,690","$9,910,310","2,689",12/25,2/6
1874,12,Winter,2013,9,Walking with Dinosaurs,Fox,"$36,076,121","3,243","$7,091,938","3,231",12/20,4/10
1875,12,Winter,2013,10,Grudge Match,WB,"$29,807,260","2,856","$7,021,993","2,838",12/25,3/13
1876,12,Winter,2013,11,Out of the Furnace,Rela.,"$11,330,849","2,101","$5,220,288","2,101",12/6,2/6
1877,12,Winter,2013,12,Mandela: Long Walk to Freedom,Wein.,"$8,323,085","1,010","$84,283",4,12/25,3/27
1878,12,Winter,2013,13,Believe,ORF,"$6,206,566","1,037","$2,007,567","1,037",12/25,1/16
1879,1,Winter,2014,1,Ride Along,Uni.,"$134,938,200","2,867","$41,516,170","2,663",1/17,4/17
1880,1,Winter,2014,2,Lone Survivor,Uni.,"$125,095,601","3,285","$90,872",2,1/10,4/10
1881,1,Winter,2014,3,The Nut Job,ORF,"$64,251,541","3,472","$19,423,000","3,427",1/17,5/8
1882,1,Winter,2014,4,Jack Ryan: Shadow Recruit,Par.,"$50,577,412","3,387","$15,451,981","3,387",1/17,4/3
1883,1,Winter,2014,5,August: Osage County,Wein.,"$37,738,810","2,411","$179,302",5,1/10,5/8
1884,1,Winter,2014,6,Paranormal Activity: The Marked Ones,Par.,"$32,462,372","2,883","$18,343,611","2,867",1/3,2/20
1885,1,Winter,2014,7,That Awkward Moment,Focus,"$26,068,955","2,809","$8,742,109","2,809",1/31,4/3
1886,1,Winter,2014,8,Her (2013),WB,"$25,568,251","1,729","$260,382",6,1/10,4/17
1887,1,Winter,2014,9,"I, Frankenstein",LGF,"$19,075,290","2,753","$8,610,441","2,753",1/24,3/20
1888,1,Winter,2014,10,The Legend of Hercules,LG/S,"$18,848,538","2,104","$8,868,318","2,104",1/10,3/13
1889,1,Winter,2014,11,Nebraska,Par.,"$17,654,912",968,"$140,401",4,1/24,3/20
1890,1,Winter,2014,12,Devil's Due,Fox,"$15,821,461","2,544","$8,308,220","2,544",1/17,3/20
1891,1,Winter,2014,13,Labor Day,Par.,"$13,371,528","2,584","$5,175,282","2,584",1/31,3/20
1892,1,Winter,2014,14,Inside Llewyn Davis,CBS,"$13,235,319",729,"$405,411",4,1/10,3/13
1893,2,Spring,2014,1,The LEGO Movie,WB,"$257,760,692","3,890","$69,050,279","3,775",2/7,9/4
1894,2,Spring,2014,2,Non-Stop,Uni.,"$92,168,600","3,183","$28,875,635","3,090",2/28,5/29
1895,2,Spring,2014,3,The Monuments Men,Sony,"$78,031,620","3,083","$22,003,433","3,083",2/7,5/18
1896,2,Spring,2014,4,Son of God,Fox,"$59,700,064","3,271","$25,601,865","3,260",2/28,6/5
1897,2,Spring,2014,5,RoboCop (2014),Sony,"$58,607,007","3,372","$21,681,430","3,372",2/12,5/18
1898,2,Spring,2014,6,About Last Night (2014),SGem,"$48,637,684","2,253","$25,649,011","2,253",2/14,4/27
1899,2,Spring,2014,7,3 Days to Kill,Rela.,"$30,697,999","2,872","$12,242,218","2,872",2/21,5/15
1900,2,Spring,2014,8,Endless Love (2014),Uni.,"$23,438,250","2,896","$13,307,125","2,896",2/14,3/20
1901,2,Spring,2014,9,Pompeii,TriS,"$23,219,748","2,658","$10,340,823","2,658",2/21,4/20
1902,2,Spring,2014,10,Winter's Tale,WB,"$12,600,231","2,965","$7,297,694","2,965",2/14,4/3
1903,2,Spring,2014,11,Vampire Academy,Wein.,"$7,791,979","2,676","$3,921,742","2,676",2/7,4/10
1904,2,Spring,2014,12,Anchorman 2 (R-Rated Extended Cut),Par.,"$2,184,339","1,317","$1,358,833","1,317",2/28,3/20
1905,3,Spring,2014,1,Divergent,LG/S,"$150,947,895","3,936","$54,607,747","3,936",3/21,7/10
1906,3,Spring,2014,2,Mr. Peabody & Sherman,Fox,"$111,506,430","3,951","$32,207,057","3,934",3/7,9/4
1907,3,Spring,2014,3,300: Rise of An Empire,WB,"$106,580,051","3,490","$45,038,460","3,470",3/7,5/29
1908,3,Spring,2014,4,Noah,Par.,"$101,200,044","3,571","$43,720,472","3,567",3/28,6/19
1909,3,Spring,2014,5,God's Not Dead,Free,"$60,755,732","1,860","$9,217,013",780,3/21,8/7
1910,3,Spring,2014,6,The Grand Budapest Hotel,FoxS,"$59,301,324","1,467","$811,166",4,3/28,2/26
1911,3,Spring,2014,7,Muppets Most Wanted,BV,"$51,183,113","3,194","$17,005,126","3,194",3/21,7/17
1912,3,Spring,2014,8,Need for Speed,BV,"$43,577,636","3,115","$17,844,939","3,115",3/14,6/19
1913,3,Spring,2014,9,Tyler Perry's The Single Moms Club,LGF,"$15,973,881","1,896","$8,075,111","1,896",3/14,5/1
1914,3,Spring,2014,10,Sabotage (2014),ORF,"$10,508,518","2,486","$5,272,444","2,486",3/28,5/15
1915,3,Spring,2014,11,Bad Words,Focus,"$7,779,614","1,074","$113,301",6,3/28,5/29
1916,3,Spring,2014,12,Cesar Chavez,LGF,"$5,571,497",664,"$2,861,528",664,3/28,5/8
1917,4,Spring,2014,1,Captain America: The Winter Soldier,BV,"$259,766,572","3,938","$95,023,721","3,938",4/4,8/21
1918,4,Spring,2014,2,Rio 2,Fox,"$131,538,435","3,975","$39,327,869","3,948",4/11,9/4
1919,4,Spring,2014,3,Heaven is for Real,TriS,"$91,443,253","3,048","$22,522,221","2,417",4/16,8/10
1920,4,Spring,2014,4,The Other Woman (2014),Fox,"$83,911,193","3,306","$24,763,752","3,205",4/25,8/14
1921,4,Spring,2014,5,Draft Day,LG/S,"$28,842,237","2,781","$9,783,603","2,781",4/11,6/19
1922,4,Spring,2014,6,Oculus,Rela.,"$27,695,246","2,648","$12,005,402","2,648",4/11,6/26
1923,4,Spring,2014,7,Transcendence,WB,"$23,022,309","3,455","$10,886,386","3,455",4/18,6/19
1924,4,Spring,2014,8,Brick Mansions,Rela.,"$20,396,829","2,647","$9,516,855","2,647",4/25,7/3
1925,4,Spring,2014,9,Bears,BV,"$17,780,194","1,790","$4,776,267","1,720",4/18,7/17
1926,4,Spring,2014,10,A Haunted House 2,ORF,"$17,329,486","2,310","$8,843,875","2,310",4/18,6/12
1927,4,Spring,2014,11,The Quiet Ones,LGF,"$8,509,867","2,027","$3,880,053","2,027",4/25,6/5
1928,4,Spring,2014,12,The Raid 2,SPC,"$2,627,209",954,"$165,292",7,4/11,6/19
1929,5,Summer,2014,1,Maleficent,BV,"$241,410,378","3,948","$69,431,298","3,948",5/30,12/4
1930,5,Summer,2014,2,X-Men: Days of Future Past,Fox,"$233,921,534","4,001","$90,823,660","3,996",5/23,10/9
1931,5,Summer,2014,3,The Amazing Spider-Man 2,Sony,"$202,853,933","4,324","$91,608,337","4,324",5/2,8/17
1932,5,Summer,2014,4,Godzilla (2014),WB,"$200,676,069","3,952","$93,188,384","3,952",5/16,8/28
1933,5,Summer,2014,5,Neighbors,Uni.,"$150,157,400","3,311","$49,033,915","3,279",5/9,8/21
1934,5,Summer,2014,6,Blended,WB,"$46,294,610","3,555","$14,284,031","3,555",5/23,8/28
1935,5,Summer,2014,7,A Million Ways to Die in the West,Uni.,"$43,139,300","3,160","$16,797,385","3,158",5/30,7/17
1936,5,Summer,2014,8,Million Dollar Arm,BV,"$36,457,627","3,019","$10,515,659","3,019",5/16,8/21
1937,5,Summer,2014,9,Chef,ORF,"$31,424,003","1,298","$204,961",6,5/30,9/11
1938,5,Summer,2014,10,Moms' Night Out,TriS,"$10,429,707","1,046","$4,311,083","1,044",5/9,7/13
1939,5,Summer,2014,11,Legends of Oz: Dorothy's Return,CE,"$8,462,027","2,658","$3,747,780","2,658",5/9,7/31
1940,5,Summer,2014,12,The Railway Man,Wein.,"$4,438,438",600,"$61,845",4,5/23,7/17
1941,6,Summer,2014,1,Transformers: Age of Extinction,Par.,"$245,439,076","4,233","$100,038,390","4,233",6/27,10/9
1942,6,Summer,2014,2,22 Jump Street,Sony,"$191,719,337","3,426","$57,071,445","3,306",6/13,11/26
1943,6,Summer,2014,3,How to Train Your Dragon 2,Fox,"$177,002,924","4,268","$49,451,322","4,253",6/13,12/11
1944,6,Summer,2014,4,The Fault in our Stars,Fox,"$124,872,350","3,340","$48,002,523","3,173",6/6,10/9
1945,6,Summer,2014,5,Edge of Tomorrow,WB,"$100,206,256","3,505","$28,760,246","3,490",6/6,9/11
1946,6,Summer,2014,6,Think Like a Man Too,SGem,"$65,182,182","2,225","$29,241,911","2,225",6/20,8/17
1947,6,Summer,2014,7,Jersey Boys,WB,"$47,047,013","2,905","$13,319,371","2,905",6/20,9/25
1948,6,Summer,2014,8,The Rover,A24,"$1,114,423",608,"$69,302",5,6/20,8/21
1949,7,Summer,2014,1,Dawn of the Planet of the Apes,Fox,"$208,545,589","3,969","$72,611,427","3,967",7/11,12/4
1950,7,Summer,2014,2,Lucy,Uni.,"$126,663,600","3,202","$43,899,340","3,173",7/25,11/6
1951,7,Summer,2014,3,Tammy,WB (NL),"$84,525,432","3,465","$21,577,049","3,465",7/2,10/16
1952,7,Summer,2014,4,Hercules (2014),Par.,"$72,688,614","3,595","$29,800,263","3,595",7/25,10/16
1953,7,Summer,2014,5,The Purge: Anarchy,Uni.,"$71,962,800","2,856","$29,816,675","2,805",7/18,9/18
1954,7,Summer,2014,6,Planes: Fire & Rescue,BV,"$59,165,787","3,839","$17,509,407","3,826",7/18,11/13
1955,7,Summer,2014,7,Earth to Echo,Rela.,"$38,934,842","3,230","$8,364,658","3,230",7/2,10/30
1956,7,Summer,2014,8,Sex Tape,Sony,"$38,543,473","3,062","$14,608,152","3,062",7/18,9/21
1957,7,Summer,2014,9,Deliver Us From Evil,SGem,"$30,577,122","3,049","$9,740,471","3,049",7/2,8/10
1958,7,Summer,2014,10,Begin Again,Wein.,"$16,170,632","1,302","$134,064",5,7/11,10/16
1959,7,Summer,2014,11,And So It Goes,CE,"$15,160,801","1,816","$4,642,329","1,762",7/25,10/2
1960,7,Summer,2014,12,America (2014),LGF,"$14,444,502","1,105","$38,608",3,7/2,9/4
1961,7,Summer,2014,13,Wish I Was Here,Focus,"$3,591,299",753,"$484,401",68,7/25,9/11
1962,7,Summer,2014,14,Persecuted,MNE,"$1,558,836",736,"$851,391",736,7/18,8/14
1963,8,Fall,2014,1,Guardians of the Galaxy,BV,"$333,176,600","4,088","$94,320,883","4,080",8/1,1/22
1964,8,Fall,2014,2,Teenage Mutant Ninja Turtles (2014),Par.,"$191,204,754","3,980","$65,575,105","3,845",8/8,11/20
1965,8,Fall,2014,3,Let's Be Cops,Fox,"$82,390,774","3,140","$17,813,722","3,094",8/13,12/11
1966,8,Fall,2014,4,The Hundred-Foot Journey,BV,"$54,240,821","2,167","$10,979,290","2,023",8/8,12/4
1967,8,Fall,2014,5,If I Stay,WB (NL),"$50,474,843","3,157","$15,679,190","2,907",8/22,11/6
1968,8,Fall,2014,6,Into The Storm,WB (NL),"$47,602,194","3,434","$17,346,427","3,434",8/8,11/20
1969,8,Fall,2014,7,The Giver,Wein.,"$45,090,374","3,003","$12,305,016","3,003",8/15,12/11
1970,8,Fall,2014,8,The Expendables 3,LGF,"$39,322,544","3,221","$15,879,645","3,221",8/15,10/16
1971,8,Fall,2014,9,Get On Up,Uni.,"$30,703,100","2,469","$13,585,915","2,468",8/1,9/18
1972,8,Fall,2014,10,When the Game Stands Tall,TriS,"$30,127,963","2,766","$8,381,509","2,673",8/22,11/2
1973,8,Fall,2014,11,Boyhood,IFC,"$25,352,281",775,"$387,618",5,8/15,3/22
1974,8,Fall,2014,12,The November Man,Rela.,"$25,018,119","2,776","$7,911,597","2,776",8/27,10/30
1975,8,Fall,2014,13,As Above/So Below,Uni.,"$21,321,100","2,650","$8,632,820","2,640",8/29,10/9
1976,8,Fall,2014,14,A Most Wanted Man,RAtt.,"$17,237,855",801,"$2,687,227",361,8/1,11/13
1977,8,Fall,2014,15,Step Up All In,LG/S,"$14,904,384","2,072","$6,469,857","2,072",8/8,10/2
1978,8,Fall,2014,16,Frank Miller's Sin City: A Dame to Kill For,W/Dim.,"$13,757,804","2,894","$6,317,683","2,894",8/22,10/9
1979,8,Fall,2014,17,Magic in the Moonlight,SPC,"$10,539,326",964,"$412,095",17,8/15,11/20
1980,8,Fall,2014,18,Ghostbusters (30th Anniversary re-release),Sony,"$3,580,343",784,"$1,756,513",784,8/29,9/18
1981,8,Fall,2014,19,What If (2014),CBS,"$3,493,000",787,"$133,898",20,8/15,9/18
1982,9,Fall,2014,1,The Maze Runner,Fox,"$102,427,862","3,638","$32,512,804","3,604",9/19,2/5
1983,9,Fall,2014,2,The Equalizer,Sony,"$101,530,738","3,236","$34,137,828","3,236",9/26,1/11
1984,9,Fall,2014,3,No Good Deed (2014),SGem,"$52,543,632","2,175","$24,250,283","2,175",9/12,11/2
1985,9,Fall,2014,4,The Boxtrolls,Focus,"$50,837,305","3,464","$17,275,239","3,464",9/26,2/5
1986,9,Fall,2014,5,Dolphin Tale 2,WB,"$42,024,533","3,656","$15,873,397","3,656",9/12,12/18
1987,9,Fall,2014,6,This is Where I Leave You,WB,"$34,296,320","2,868","$11,558,149","2,868",9/19,12/4
1988,9,Fall,2014,7,A Walk Among the Tombstones,Uni.,"$26,307,600","2,714","$12,758,780","2,712",9/19,10/23
1989,9,Fall,2014,8,The Drop,FoxS,"$10,724,389","1,192","$4,104,552",809,9/12,11/13
1990,9,Fall,2014,9,The Identical,Free,"$2,827,666","1,956","$1,587,137","1,956",9/5,9/25
1991,9,Fall,2014,10,Tusk,A24,"$1,826,705",602,"$846,831",602,9/19,11/13
1992,10,Fall,2014,1,Gone Girl,Fox,"$167,767,189","3,284","$37,513,109","3,014",10/3,2/26
1993,10,Fall,2014,2,Fury (2014),Sony,"$85,817,906","3,313","$23,702,421","3,173",10/17,1/19
1994,10,Fall,2014,3,Annabelle,WB (NL),"$84,273,813","3,215","$37,134,255","3,185",10/3,12/18
1995,10,Fall,2014,4,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,"$66,954,149","3,117","$18,360,230","3,088",10/10,2/26
1996,10,Fall,2014,5,Dracula Untold,Uni.,"$56,280,355","2,900","$23,514,615","2,885",10/10,11/27
1997,10,Fall,2014,6,Ouija,Uni.,"$50,856,010","2,899","$19,875,995","2,858",10/24,12/18
1998,10,Fall,2014,7,The Book of Life (2014),Fox,"$50,151,543","3,113","$17,005,218","3,071",10/17,2/26
1999,10,Fall,2014,8,The Judge,WB,"$47,119,388","3,003","$13,116,226","3,003",10/10,1/15
2000,10,Fall,2014,9,St. Vincent,Wein.,"$44,137,712","2,552","$109,878",4,10/24,3/5
2001,10,Fall,2014,10,John Wick,LG/S,"$43,037,835","2,589","$14,415,922","2,589",10/24,1/22
2002,10,Fall,2014,11,Nightcrawler,ORF,"$32,381,217","2,766","$10,441,000","2,766",10/31,2/5
2003,10,Fall,2014,12,The Best of Me,Rela.,"$26,766,213","2,936","$10,003,827","2,936",10/17,1/15
2004,10,Fall,2014,13,Addicted,LGF,"$17,390,770","1,037","$7,485,346",846,10/10,12/4
2005,10,Fall,2014,14,Left Behind (2014),Free,"$14,019,924","1,887","$6,300,147","1,825",10/3,12/11
2006,10,Fall,2014,15,Before I Go To Sleep,CE,"$3,242,457","1,902","$1,843,347","1,902",10/31,11/20
2007,10,Fall,2014,16,Saw 10th Anniversary,LGF,"$815,324","2,063","$650,051","2,063",10/31,11/6
2008,10,Fall,2014,17,"Men, Women & Children",Par.,"$705,908",608,"$48,024",17,10/17,10/30
2009,10,Fall,2014,18,23 Blast,OAE,"$549,185",617,"$337,091",617,10/24,11/20
2010,11,Winter,2014,1,The Hunger Games: Mockingjay - Part 1,LGF,"$337,135,885","4,151","$121,897,634","4,151",11/21,3/19
2011,11,Winter,2014,2,Big Hero 6,BV,"$222,527,828","3,773","$56,215,889","3,761",11/7,5/28
2012,11,Winter,2014,3,Interstellar,Par.,"$188,020,017","3,561","$47,510,360","3,561",11/7,3/19
2013,11,Winter,2014,4,Dumb and Dumber To,Uni.,"$86,208,010","3,188","$36,111,775","3,154",11/14,2/12
2014,11,Winter,2014,5,Penguins of Madagascar,Fox,"$83,350,911","3,775","$25,447,444","3,764",11/26,5/7
2015,11,Winter,2014,6,Horrible Bosses 2,WB (NL),"$54,445,357","3,400","$15,457,418","3,375",11/26,2/19
2016,11,Winter,2014,7,Birdman,FoxS,"$42,340,598","1,213","$424,397",4,11/14,4/16
2017,11,Winter,2014,8,The Theory of Everything,Focus,"$35,893,537","1,220","$208,763",5,11/26,4/16
2018,11,Winter,2014,9,Beyond the Lights,Rela.,"$14,618,727","1,789","$6,200,284","1,789",11/14,2/5
2019,11,Winter,2014,10,Missionary,Free,"$2,120",10,"$2,120",10,11/2,-
2020,12,Winter,2014,1,The Hobbit: The Battle of the Five Armies,WB (NL),"$255,119,788","3,875","$54,724,334","3,875",12/17,4/2
2021,12,Winter,2014,2,Into the Woods,BV,"$128,002,372","2,833","$31,051,923","2,440",12/25,4/16
2022,12,Winter,2014,3,Unbroken,Uni.,"$115,637,895","3,301","$30,621,445","3,131",12/25,3/12
2023,12,Winter,2014,4,Night at the Museum: Secret of the Tomb,Fox,"$113,746,621","3,914","$17,100,520","3,785",12/19,7/9
2024,12,Winter,2014,5,The Imitation Game,Wein.,"$91,125,683","2,402","$479,352",4,12/25,5/14
2025,12,Winter,2014,6,Annie (2014),Sony,"$85,911,262","3,197","$15,861,939","3,116",12/19,3/15
2026,12,Winter,2014,7,Exodus: Gods and Kings,Fox,"$65,014,513","3,503","$24,115,934","3,503",12/12,2/26
2027,12,Winter,2014,8,Wild (2014),FoxS,"$37,880,356","1,361","$606,810",21,12/19,5/7
2028,12,Winter,2014,9,The Gambler,Par.,"$33,680,992","2,494","$9,129,999","2,478",12/25,2/19
2029,12,Winter,2014,10,Top Five,Par.,"$25,317,379","1,426","$6,896,593",979,12/12,2/5
2030,12,Winter,2014,11,Big Eyes,Wein.,"$14,482,031","1,408","$3,001,738","1,307",12/25,3/26
2031,12,Winter,2014,12,The Pyramid,Fox,"$2,756,333",685,"$1,369,935",589,12/12,1/29
2032,1,Winter,2015,1,American Sniper,WB,"$350,126,372","3,885","$633,456",4,1/16,6/25
2033,1,Winter,2015,2,Taken 3,Fox,"$89,256,424","3,594","$39,201,657","3,594",1/9,5/14
2034,1,Winter,2015,3,Paddington,W/Dim.,"$76,223,578","3,355","$18,966,676","3,303",1/16,6/18
2035,1,Winter,2015,4,The Wedding Ringer,SGem,"$64,460,211","3,003","$20,649,306","3,003",1/16,4/5
2036,1,Winter,2015,5,Selma,Par.,"$52,076,908","2,235","$571,450",19,1/9,4/16
2037,1,Winter,2015,6,The Boy Next Door,Uni.,"$35,423,380","2,615","$14,910,105","2,602",1/23,3/12
2038,1,Winter,2015,7,The Woman in Black 2: Angel of Death,Rela.,"$26,501,323","2,602","$15,027,415","2,602",1/2,3/19
2039,1,Winter,2015,8,Project Almanac,Par.,"$22,348,241","2,900","$8,310,252","2,893",1/30,3/26
2040,1,Winter,2015,9,Black or White,Rela.,"$21,571,189","1,823","$6,213,362","1,823",1/30,5/14
2041,1,Winter,2015,10,Strange Magic,BV,"$12,429,583","3,020","$5,504,441","3,020",1/23,4/16
2042,1,Winter,2015,11,Foxcatcher,SPC,"$12,096,300",759,"$270,877",6,1/16,3/8
2043,1,Winter,2015,12,Inherent Vice,WB,"$8,110,975",653,"$328,184",5,1/9,2/26
2044,1,Winter,2015,13,Blackhat,Uni.,"$8,005,980","2,568","$3,901,815","2,567",1/16,2/5
2045,1,Winter,2015,14,Mortdecai,LGF,"$7,696,134","2,648","$4,200,586","2,648",1/23,2/19
2046,1,Winter,2015,15,The Loft,ORF,"$6,002,684","1,841","$2,747,342","1,841",1/30,2/26
2047,1,Winter,2015,16,A Most Violent Year,A24,"$5,749,134",818,"$172,788",4,1/30,-
2048,2,Spring,2015,1,Fifty Shades of Grey,Uni.,"$166,167,230","3,655","$85,171,450","3,646",2/13,5/7
2049,2,Spring,2015,2,The SpongeBob Movie: Sponge Out of Water,Par.,"$162,994,032","3,680","$55,365,012","3,641",2/6,5/28
2050,2,Spring,2015,3,Kingsman: The Secret Service,Fox,"$128,261,724","3,282","$36,206,331","3,204",2/13,7/9
2051,2,Spring,2015,4,Focus (2015),WB,"$53,862,963","3,323","$18,685,137","3,323",2/27,5/7
2052,2,Spring,2015,5,Jupiter Ascending,WB,"$47,387,723","3,181","$18,372,372","3,181",2/6,5/7
2053,2,Spring,2015,6,"McFarland, USA",BV,"$44,482,410","2,792","$11,020,798","2,755",2/20,7/9
2054,2,Spring,2015,7,The DUFF,LGF,"$34,030,343","2,622","$10,809,149","2,575",2/20,5/14
2055,2,Spring,2015,8,The Lazarus Effect,Rela.,"$25,801,047","2,666","$10,203,437","2,666",2/27,6/11
2056,2,Spring,2015,9,Still Alice,SPC,"$18,754,371","1,318","$197,000",12,2/20,5/21
2057,2,Spring,2015,10,Seventh Son,Uni.,"$17,223,265","2,875","$7,217,640","2,875",2/6,3/19
2058,2,Spring,2015,11,Hot Tub Time Machine 2,Par.,"$12,314,651","2,901","$5,963,324","2,880",2/20,3/26
2059,3,Spring,2015,1,Cinderella (2015),BV,"$201,151,353","3,848","$67,877,361","3,845",3/13,9/17
2060,3,Spring,2015,2,Home (2015),Fox,"$177,397,510","3,801","$52,107,731","3,708",3/27,9/10
2061,3,Spring,2015,3,The Divergent Series: Insurgent,LG/S,"$130,179,072","3,875","$52,263,680","3,875",3/20,7/9
2062,3,Spring,2015,4,Get Hard,WB,"$90,411,453","3,212","$33,803,253","3,175",3/27,7/9
2063,3,Spring,2015,5,The Second Best Exotic Marigold Hotel,FoxS,"$33,078,266","2,022","$8,540,370","1,573",3/6,6/25
2064,3,Spring,2015,6,Chappie,Sony,"$31,569,268","3,201","$13,346,782","3,201",3/6,5/3
2065,3,Spring,2015,7,Run All Night,WB,"$26,461,644","3,171","$11,012,305","3,171",3/13,5/7
2066,3,Spring,2015,8,It Follows,RTWC,"$14,674,076","1,655","$160,089",4,3/27,6/25
2067,3,Spring,2015,9,Do You Believe?,PFR,"$12,985,600","1,356","$3,591,282","1,320",3/20,6/25
2068,3,Spring,2015,10,The Gunman,ORF,"$10,664,749","2,816","$5,028,702","2,816",3/20,4/30
2069,3,Spring,2015,11,Unfinished Business,Fox,"$10,219,501","2,777","$4,772,613","2,777",3/6,4/16
2070,4,Spring,2015,1,Furious 7,Uni.,"$353,007,020","4,022","$147,187,040","4,004",4/3,7/24
2071,4,Spring,2015,2,Paul Blart: Mall Cop 2,Sony,"$71,038,190","3,633","$23,762,435","3,633",4/17,8/2
2072,4,Spring,2015,3,The Age of Adaline,LGF,"$42,629,776","3,070","$13,203,458","2,991",4/24,7/9
2073,4,Spring,2015,4,The Longest Ride,Fox,"$37,446,117","3,371","$13,019,686","3,366",4/10,7/9
2074,4,Spring,2015,5,Woman in Gold,Wein.,"$33,307,195","2,011","$2,091,551",258,4/10,8/13
2075,4,Spring,2015,6,Unfriended,Uni.,"$32,482,090","2,775","$15,845,115","2,739",4/17,5/28
2076,4,Spring,2015,7,Ex Machina,A24,"$25,442,958","2,004","$237,264",4,4/24,9/3
2077,4,Spring,2015,8,Monkey Kingdom,BV,"$16,432,322","2,012","$4,577,861","2,012",4/17,7/23
2078,4,Spring,2015,9,While We're Young,A24,"$7,587,485",762,"$227,688",4,4/17,6/28
2079,4,Spring,2015,10,Little Boy,ORF,"$6,485,961","1,045","$2,750,356","1,045",4/24,6/18
