,month,season,year,rank,movie_title,prodco,total_tickets,numtheaters,open_tickets,opentheaters,startdate,enddate
110,9,Fall,2002,12,Spider-Man / Men in Black II,Sony,"1,141,600","2,078","363,500","2,078",9/6,12/1
111,10,Fall,2002,1,The Ring,DW,"22,208,400","2,927","2,584,400","1,981",10/18,3/20
112,10,Fall,2002,2,Red Dragon,Uni.,"16,032,700","3,363","6,289,300","3,357",10/4,1/2
113,10,Fall,2002,3,Jackass: The Movie,Par.,"11,057,500","2,532","3,918,000","2,509",10/25,1/16
114,10,Fall,2002,4,Ghost Ship,WB,"5,178,700","2,787","1,979,900","2,787",10/25,1/26
115,10,Fall,2002,5,Brown Sugar,FoxS,"4,709,000","1,378","1,848,300","1,372",10/11,1/30
116,10,Fall,2002,6,Jonah: A VeggieTales Movie,Art.,"4,399,600","1,625","1,067,400",940,10/4,1/30
117,10,Fall,2002,7,The Transporter,Fox,"4,353,700","2,610","1,567,600","2,573",10/11,1/23
118,10,Fall,2002,8,Tuck Everlasting,BV,"3,295,800","1,460","906,800","1,185",10/11,2/6
119,10,Fall,2002,9,White Oleander,WB,"2,815,500","1,510","965,100","1,510",10/11,12/12
120,10,Fall,2002,10,Knockaround Guys,NL,"2,016,500","1,806","863,500","1,806",10/11,11/14
121,10,Fall,2002,11,Abandon,Par.,"1,846,400","2,347","871,600","2,341",10/18,12/19
122,10,Fall,2002,12,The Rules of Attraction,Lions,"1,124,400","1,437","435,900","1,437",10/11,11/21
123,10,Fall,2002,13,The Truth About Charlie,Uni.,"920,900",755,"390,800",753,10/25,11/28
124,10,Fall,2002,14,Formula 51,SGem,"895,700","1,857","485,000","1,857",10/18,11/10
125,11,Winter,2002,1,Harry Potter and the Chamber of Secrets,WB,"44,915,900","3,682","15,207,800","3,682",11/15,5/4
126,11,Winter,2002,2,Die Another Day,MGM,"27,584,000","3,377","8,101,900","3,314",11/22,5/1
127,11,Winter,2002,3,The Santa Clause 2,BV,"23,928,200","3,352","4,992,900","3,350",11/1,2/6
128,11,Winter,2002,4,8 Mile,Uni.,"20,079,800","2,585","8,819,400","2,470",11/8,3/27
129,11,Winter,2002,5,Treasure Planet,BV,"6,527,700","3,227","2,079,700","3,227",11/27,2/13
130,11,Winter,2002,6,I Spy,Sony,"5,773,300","3,182","2,195,000","3,182",11/1,1/20
131,11,Winter,2002,7,Friday After Next,NL,"5,715,300","1,621","2,239,400","1,616",11/22,3/16
132,11,Winter,2002,8,Frida,Mira.,"4,416,700",794,"35,500",5,11/22,5/26
133,11,Winter,2002,9,Eight Crazy Nights,Sony,"4,057,600","2,503","1,623,800","2,503",11/27,1/26
134,11,Winter,2002,10,Punch-Drunk Love,SonR,"3,071,300","1,293","63,200",5,11/1,12/26
135,11,Winter,2002,11,Half Past Dead,Sony,"2,678,300","2,113","1,346,000","2,113",11/15,2/17
136,11,Winter,2002,12,Solaris,Fox,"2,576,100","2,406","1,162,300","2,406",11/27,2/13
137,11,Winter,2002,13,The Emperor's Club,Uni.,"2,426,300",811,"662,100",809,11/22,1/30
138,11,Winter,2002,14,Wes Craven Presents: They,Dim.,"2,208,700","1,623","885,400","1,615",11/27,2/2
139,11,Winter,2002,15,Femme Fatale,WB,"1,141,200","1,066","477,800","1,066",11/6,12/19
140,11,Winter,2002,16,Extreme Ops,Par.,"832,900","1,800","384,400","1,800",11/27,1/16
141,12,Winter,2002,1,The Lord of the Rings: The Two Towers,NL,"57,299,300","3,622","10,672,600","3,622",12/18,8/24
142,12,Winter,2002,2,Catch Me If You Can,DW,"27,416,200","3,225","5,172,700","3,156",12/25,5/22
143,12,Winter,2002,3,Maid in Manhattan,SonR,"15,869,600","3,050","3,220,600","2,838",12/13,5/8
144,12,Winter,2002,4,Two Weeks Notice,WB,"15,654,600","2,755","2,466,200","2,755",12/20,5/4
145,12,Winter,2002,5,Gangs of New York,Mira.,"13,023,000","2,340","1,634,600","1,504",12/20,6/1
146,12,Winter,2002,6,Drumline,Fox,"9,532,100","1,837","2,169,500","1,836",12/13,5/1
147,12,Winter,2002,7,Star Trek: Nemesis,Par.,"7,360,300","2,711","3,186,500","2,711",12/13,3/13
148,12,Winter,2002,8,The Wild Thornberrys,Par.,"6,720,900","3,012","1,035,100","3,012",12/20,5/8
149,12,Winter,2002,9,The Hot Chick,BV,"5,927,000","2,246","1,273,900","2,217",12/13,5/4
150,12,Winter,2002,10,Analyze That,WB,"5,490,400","2,635","1,899,200","2,635",12/6,2/20
151,12,Winter,2002,11,Empire,Uni.,"3,007,400",869,"1,081,100",867,12/6,2/6
152,12,Winter,2002,12,Pinocchio,Mira.,"613,700","1,195","198,200","1,195",12/25,1/23
153,1,Winter,2003,1,Chicago,Mira.,"28,306,400","2,701","357,100",77,1/24,9/4
154,1,Winter,2003,2,Kangaroo Jack,WB,"11,100,300","2,848","2,749,600","2,818",1/17,7/10
155,1,Winter,2003,3,About Schmidt,NL,"10,793,000","1,240","48,600",6,1/3,5/29
156,1,Winter,2003,4,Just Married,Fox,"9,308,000","2,769","2,910,300","2,766",1/10,5/11
157,1,Winter,2003,5,The Recruit,BV,"8,756,600","2,376","2,703,500","2,376",1/31,5/15
158,1,Winter,2003,6,Final Destination 2,NL,"7,787,900","2,834","2,656,200","2,834",1/31,6/5
159,1,Winter,2003,7,National Security,Sony,"6,033,400","2,729","2,383,000","2,729",1/17,5/22
160,1,Winter,2003,8,Darkness Falls,SonR,"5,398,200","2,865","1,994,200","2,837",1/24,5/15
161,1,Winter,2003,9,Biker Boyz,DW,"3,661,200","1,769","1,676,100","1,766",1/31,6/19
162,1,Winter,2003,10,Antwone Fisher,FoxS,"3,503,100","1,021","36,100",15,1/10,5/15
163,1,Winter,2003,11,Confessions of a Dangerous Mind,Mira.,"2,654,700","1,776","15,000",4,1/24,9/4
164,1,Winter,2003,12,A Guy Thing,MGM,"2,578,000","2,520","1,159,000","2,515",1/17,4/10
165,1,Winter,2003,13,Narc,Par.,"1,736,400",822,"10,900",6,1/10,3/20
166,2,Spring,2003,1,How to Lose a Guy in 10 Days,Par.,"17,547,800","2,923","3,942,800","2,923",2/7,7/24
167,2,Spring,2003,2,Daredevil,Fox,"17,005,600","3,474","6,685,000","3,471",2/14,7/17
168,2,Spring,2003,3,Old School,DW,"12,534,800","2,742","2,894,400","2,689",2/21,6/19
169,2,Spring,2003,4,Shanghai Knights,BV,"10,029,300","2,755","3,251,000","2,753",2/7,6/12
170,2,Spring,2003,5,The Jungle Book 2,BV,"7,943,900","2,815","1,897,500","2,808",2/14,5/29
171,2,Spring,2003,6,The Hours,Par.,"6,911,400","1,010","58,300",11,2/14,5/22
172,2,Spring,2003,7,Cradle 2 the Grave,WB,"5,756,600","2,625","2,739,900","2,625",2/28,5/15
173,2,Spring,2003,8,Adaptation.,Sony,"3,750,200",672,"66,200",7,2/14,5/22
174,2,Spring,2003,9,The Life of David Gale,Uni.,"3,309,400","2,003","1,180,300","2,002",2/21,5/8
175,2,Spring,2003,10,Deliver Us from Eva,Focus,"2,914,400","1,139","1,102,500","1,139",2/7,5/18
176,2,Spring,2003,11,Gods and Generals,WB,"2,136,500","1,533","775,300","1,533",2/21,5/4
177,2,Spring,2003,12,Dark Blue,UA,"1,534,000","2,176","643,600","2,176",2/21,5/1
178,3,Spring,2003,1,Bringing Down the House,BV,"22,009,400","2,910","5,157,700","2,801",3/7,8/28
179,3,Spring,2003,2,Agent Cody Banks,MGM,"7,950,000","3,369","2,332,400","3,369",3/14,7/31
180,3,Spring,2003,3,Tears of the Sun,SonR,"7,252,900","2,973","2,828,700","2,973",3/7,5/29
181,3,Spring,2003,4,Head of State,DW,"6,322,600","2,256","2,239,400","2,151",3/28,7/17
182,3,Spring,2003,5,The Hunted,Par.,"5,679,000","2,517","2,235,900","2,516",3/14,5/29
183,3,Spring,2003,6,Dreamcatcher,WB,"5,591,300","2,945","2,492,100","2,945",3/21,5/29
184,3,Spring,2003,7,The Pianist,Focus,"5,402,000",842,"19,100",6,3/28,6/8
185,3,Spring,2003,8,The Core,Par.,"5,172,000","3,019","1,998,900","3,017",3/28,7/10
186,3,Spring,2003,9,Basic,Sony,"4,443,300","2,876","1,909,100","2,876",3/28,5/15
187,3,Spring,2003,10,Piglet's Big Movie,BV,"3,831,400","2,084","1,011,200","2,084",3/21,5/29
188,3,Spring,2003,11,View from the Top,Mira.,"2,589,400","2,508","1,162,400","2,508",3/21,5/18
189,3,Spring,2003,12,Spirited Away,BV,"1,701,300",714,"77,400",26,3/28,9/4
190,3,Spring,2003,13,Boat Trip,Art.,"1,426,200","1,803","632,700","1,714",3/21,5/8
191,3,Spring,2003,14,Willard,NL,"1,142,000","1,762","665,100","1,761",3/14,5/8
192,4,Spring,2003,1,Anger Management,SonR,"22,495,200","3,656","7,001,800","3,551",4/11,8/28
193,4,Spring,2003,2,Holes,BV,"11,178,500","2,452","2,703,200","2,331",4/18,8/21
194,4,Spring,2003,3,Identity,Sony,"8,650,000","2,733","2,690,800","2,733",4/25,8/14
195,4,Spring,2003,4,Phone Booth,Fox,"7,722,400","2,489","2,491,100","2,481",4/4,7/31
196,4,Spring,2003,5,What a Girl Wants,WB,"5,987,600","2,964","1,896,300","2,964",4/4,7/3
197,4,Spring,2003,6,Malibu's Most Wanted,WB,"5,710,200","2,503","2,092,600","2,503",4/18,7/27
198,4,Spring,2003,7,A Man Apart,NL,"4,433,800","2,495","1,827,400","2,459",4/4,7/10
199,4,Spring,2003,8,Bulletproof Monk,MGM,"3,873,800","2,955","1,435,100","2,955",4/16,7/31
200,4,Spring,2003,9,"House of 1,000 Corpses",Lions,"2,095,400",847,"573,900",595,4/18,7/10
201,4,Spring,2003,10,Confidence,Lions,"2,031,800","1,871","756,800","1,871",4/25,6/26
202,4,Spring,2003,11,It Runs in the Family,MGM,"1,242,400","1,207","465,100","1,207",4/25,7/17
203,4,Spring,2003,12,The Real Cancun,NL,"634,400","2,261","349,700","2,261",4/25,5/22
204,4,Spring,2003,13,DysFunKtional Family,Mira.,"374,000",602,"179,100",602,4/4,5/18
205,5,Summer,2003,1,Finding Nemo,BV,"56,337,500","3,425","11,650,400","3,374",5/30,12/18
206,5,Summer,2003,2,The Matrix Reloaded,WB,"46,695,900","3,603","15,219,600","3,603",5/15,11/13
207,5,Summer,2003,3,Bruce Almighty,Uni.,"40,270,200","3,549","11,269,200","3,483",5/23,12/11
208,5,Summer,2003,4,X2: X-Men United,Fox,"35,646,700","3,749","14,188,800","3,741",5/2,9/25
209,5,Summer,2003,5,The Italian Job,Par.,"17,600,100","2,877","3,226,900","2,633",5/30,11/6
210,5,Summer,2003,6,Daddy Day Care,SonR,"17,296,400","3,472","4,581,000","3,370",5/9,10/19
211,5,Summer,2003,7,The Lizzie McGuire Movie,BV,"7,087,000","2,825","2,875,400","2,825",5/2,8/21
212,5,Summer,2003,8,The In-Laws,WB,"3,391,900","2,652","1,213,900","2,652",5/23,7/31
213,5,Summer,2003,9,Down with Love,Fox,"3,367,400","2,123","7,500",1,5/16,7/31
214,5,Summer,2003,10,A Mighty Wind,WB,"2,948,800",770,"350,300",133,5/9,8/28
215,5,Summer,2003,11,Wrong Turn,Fox,"2,557,000","1,615","856,000","1,615",5/30,9/25
216,6,Summer,2003,1,Hulk,Uni.,"21,919,900","3,674","10,303,200","3,660",6/20,10/16
217,6,Summer,2003,2,2 Fast 2 Furious,Uni.,"21,087,000","3,418","8,370,200","3,408",6/6,10/23
218,6,Summer,2003,3,Charlie's Angels: Full Throttle,Sony,"16,721,400","3,485","6,241,200","3,459",6/27,10/2
219,6,Summer,2003,4,28 Days Later,FoxS,"7,473,500","1,407","1,668,600","1,260",6/27,10/30
220,6,Summer,2003,5,Rugrats Go Wild,Par.,"6,534,400","3,041","1,916,600","3,041",6/13,9/25
221,6,Summer,2003,6,Hollywood Homicide,SonR,"5,131,100","2,840","1,842,900","2,840",6/13,10/2
222,6,Summer,2003,7,Dumb and Dumberer: When Harry Met Lloyd,NL,"4,357,600","2,609","1,798,500","2,609",6/13,8/21
223,6,Summer,2003,8,Alex and Emma,WB,"2,358,000","2,310","1,013,400","2,310",6/20,8/14
224,6,Summer,2003,9,From Justin to Kelly,Fox,"817,400","2,001","450,400","2,001",6/20,7/24
225,7,Summer,2003,1,Pirates of the Caribbean: The Curse of the Black Pearl,BV,"50,648,900","3,416","7,733,100","3,269",7/9,1/8
226,7,Summer,2003,2,Terminator 3: Rise of the Machines,WB,"24,937,200","3,504","7,303,700","3,504",7/2,10/30
227,7,Summer,2003,3,Bad Boys II,Sony,"22,986,500","3,202","7,715,200","3,186",7/18,11/20
228,7,Summer,2003,4,Seabiscuit,Uni.,"19,946,300","2,573","3,458,500","1,989",7/25,2/5
229,7,Summer,2003,5,Spy Kids 3D: Game Over,Dim.,"18,533,400","3,388","5,541,900","3,344",7/25,2/5
230,7,Summer,2003,6,"Legally Blonde 2: Red, White and Blonde",MGM,"14,956,300","3,375","3,685,000","3,350",7/2,10/2
231,7,Summer,2003,7,The League of Extraordinary Gentlemen,Fox,"11,022,400","3,002","3,826,800","3,002",7/11,11/13
232,7,Summer,2003,8,Lara Croft Tomb Raider: The Cradle of Life,Par.,"10,888,900","3,222","3,612,500","3,222",7/25,11/13
233,7,Summer,2003,9,Johnny English,Uni.,"4,657,100","2,236","1,514,800","2,236",7/18,9/25
234,7,Summer,2003,10,Sinbad: Legend of the Seven Seas,DW,"4,391,900","3,086","1,140,000","3,086",7/2,10/9
235,7,Summer,2003,11,How to Deal,NL,"2,354,100","2,319","963,500","2,319",7/18,8/21
236,8,Fall,2003,1,S.W.A.T.,Sony,"19,392,100","3,220","6,146,400","3,202",8/8,12/11
237,8,Fall,2003,2,Freaky Friday,BV,"18,279,100","3,067","3,682,100","2,954",8/6,1/15
238,8,Fall,2003,3,American Wedding,Uni.,"17,340,800","3,175","5,533,900","3,172",8/1,11/20
239,8,Fall,2003,4,Freddy Vs. Jason,NL,"13,701,900","3,014","6,041,100","3,014",8/15,11/20
240,8,Fall,2003,5,Open Range,BV,"9,673,500","2,268","2,329,600","2,075",8/15,12/4
241,8,Fall,2003,6,Uptown Girls,MGM,"6,166,300","2,495","1,870,200","2,495",8/15,11/20
242,8,Fall,2003,7,Jeepers Creepers 2,UA,"5,915,000","3,124","2,532,200","3,124",8/29,1/2
243,8,Fall,2003,8,Bend It Like Beckham,FoxS,"5,396,900","1,002","26,800",6,8/1,10/23
244,8,Fall,2003,9,The Medallion,TriS,"3,684,800","2,652","1,345,200","2,648",8/22,11/13
245,8,Fall,2003,10,My Boss's Daughter,Dim.,"2,578,900","2,206","805,300","2,201",8/22,11/13
246,8,Fall,2003,11,Le Divorce,FoxS,"1,506,000",701,"85,700",34,8/29,10/30
247,8,Fall,2003,12,Gigli,SonR,"1,009,500","2,215","622,500","2,215",8/1,8/21
248,8,Fall,2003,13,Grind,WB,"849,700","2,253","416,500","2,253",8/15,9/18
249,8,Fall,2003,14,Marci X,Par.,"273,400","1,200","144,800","1,200",8/22,9/18
250,9,Fall,2003,1,Once Upon a Time in Mexico,Sony,"9,346,600","3,289","3,884,600","3,282",9/12,12/25
251,9,Fall,2003,2,Underworld,SGem,"8,616,800","2,928","3,607,600","2,915",9/19,1/11
252,9,Fall,2003,3,The Rundown,Uni.,"7,914,800","3,154","3,076,900","3,152",9/26,12/25
253,9,Fall,2003,4,Under the Tuscan Sun,BV,"7,229,300","1,701","1,617,200","1,226",9/26,2/5
254,9,Fall,2003,5,Secondhand Lions,NL,"6,976,900","3,038","2,013,200","3,013",9/19,1/1
255,9,Fall,2003,6,Matchstick Men,WB,"6,120,500","2,711","2,170,400","2,711",9/12,12/4
256,9,Fall,2003,7,The Fighting Temptations,Par.,"5,016,700","2,026","1,950,000","2,026",9/19,12/25
257,9,Fall,2003,8,Dickie Roberts: Former Child Star,Par.,"3,770,900","2,083","1,104,600","2,026",9/5,11/27
258,9,Fall,2003,9,Cold Creek Manor,BV,"3,546,600","2,035","1,358,300","2,035",9/19,12/4
259,9,Fall,2003,10,Cabin Fever,Lions,"3,508,800","2,105","1,431,800","2,087",9/12,12/4
260,9,Fall,2003,11,Duplex,Mira.,"1,607,300","2,191","765,700","2,189",9/26,12/25
261,9,Fall,2003,12,The Order,Fox,"1,270,400","1,975","736,100","1,975",9/5,10/30
262,9,Fall,2003,13,Anything Else,DW,"532,700","1,033","277,500","1,033",9/19,10/16
263,10,Fall,2003,1,Scary Movie 3,Dim.,"18,238,400","3,505","7,979,100","3,505",10/24,2/19
264,10,Fall,2003,2,Mystic River,WB,"14,770,400","1,581","106,300",13,10/17,5/23
265,10,Fall,2003,3,School of Rock,Par.,"13,467,400","2,951","3,254,200","2,614",10/3,3/4
266,10,Fall,2003,4,The Texas Chainsaw Massacre,NL,"13,359,900","3,018","4,659,000","3,016",10/17,2/16
267,10,Fall,2003,5,Kill Bill Vol. 1,Mira.,"11,622,400","3,102","3,663,200","3,102",10/10,5/27
268,10,Fall,2003,6,Radio,SonR,"8,673,500","3,074","2,206,300","3,074",10/24,2/1
269,10,Fall,2003,7,Runaway Jury,Fox,"8,196,600","2,815","1,963,000","2,815",10/17,2/26
270,10,Fall,2003,8,Lost in Translation,Focus,"7,325,200",882,"153,400",23,10/3,3/25
271,10,Fall,2003,9,Out of Time,MGM,"6,813,800","3,076","2,684,100","3,076",10/3,2/1
272,10,Fall,2003,10,Good Boy!,MGM,"6,246,600","3,225","2,173,600","3,225",10/10,1/15
273,10,Fall,2003,11,Intolerable Cruelty,Uni.,"5,858,200","2,570","2,077,100","2,564",10/10,1/11
274,10,Fall,2003,12,House of the Dead,Art.,"1,699,800","1,540","942,500","1,520",10/10,11/20
275,10,Fall,2003,13,In the Cut,SGem,"787,800",825,"16,200",6,10/31,11/27
276,10,Fall,2003,14,Beyond Borders,Par.,"734,700","1,798","344,300","1,798",10/24,11/27
277,11,Winter,2003,1,Elf,NL,"28,695,100","3,381","5,159,800","3,337",11/7,3/4
278,11,Winter,2003,2,The Matrix Revolutions,WB,"23,095,400","3,502","8,039,000","3,502",11/5,3/4
279,11,Winter,2003,3,The Cat in the Hat,Uni.,"16,748,400","3,467","6,356,400","3,464",11/21,3/18
280,11,Winter,2003,4,Master and Commander: The Far Side of the World,Fox,"15,507,500","3,101","4,163,500","3,101",11/14,5/13
281,11,Winter,2003,5,Brother Bear,BV,"14,134,000","3,030","48,400",2,11/1,4/8
282,11,Winter,2003,6,The Haunted Mansion,BV,"12,511,200","3,122","4,026,300","3,122",11/26,4/15
283,11,Winter,2003,7,Bad Santa,Dim.,"9,894,700","2,540","2,038,600","2,005",11/26,3/25
284,11,Winter,2003,8,Gothika,WB,"9,885,900","2,382","3,198,700","2,382",11/21,3/18
285,11,Winter,2003,9,Love Actually,Uni.,"9,877,600","1,714","1,142,000",576,11/14,3/4
286,11,Winter,2003,10,The Missing,SonR,"4,473,500","2,756","1,796,600","2,756",11/26,2/16
287,11,Winter,2003,11,Looney Tunes: Back in Action,WB,"3,476,500","2,903","1,545,200","2,903",11/14,2/1
288,11,Winter,2003,12,Timeline,Par.,"3,228,500","2,787","1,399,800","2,787",11/26,2/19
289,11,Winter,2003,13,Tupac: Resurrection,Par.,"1,280,100",804,"768,300",801,11/14,12/25
290,12,Winter,2003,1,The Lord of the Rings: The Return of the King,NL,"61,538,100","3,703","12,044,700","3,703",12/17,6/3
291,12,Winter,2003,2,Cheaper by the Dozen,Fox,"22,358,900","3,307","4,570,100","3,298",12/25,6/6
292,12,Winter,2003,3,Something's Gotta Give,Sony,"20,287,400","2,876","2,664,100","2,677",12/12,4/29
293,12,Winter,2003,4,The Last Samurai,WB,"18,212,100","2,938","4,025,100","2,908",12/5,4/8
294,12,Winter,2003,5,Cold Mountain,Mira.,"15,422,100","2,802","2,417,000","2,163",12/25,7/1
295,12,Winter,2003,6,Mona Lisa Smile,SonR,"10,379,100","2,714","1,911,900","2,677",12/19,3/11
296,12,Winter,2003,7,Paycheck,Par.,"8,686,700","2,762","2,232,600","2,762",12/25,4/1
297,12,Winter,2003,8,Peter Pan,Uni.,"7,820,700","2,813","1,847,300","2,813",12/25,4/1
298,12,Winter,2003,9,Stuck on You,Fox,"5,548,000","3,007","1,560,700","3,003",12/12,3/18
299,12,Winter,2003,10,Honey,Uni.,"5,001,800","1,972","2,132,000","1,942",12/5,2/26
300,12,Winter,2003,11,Love Don't Cost a Thing,WB,"3,595,300","1,844","1,047,300","1,844",12/12,3/11
301,1,Winter,2004,1,Along Came Polly,Uni.,"14,186,300","3,052","4,464,000","2,984",1/16,6/10
302,1,Winter,2004,2,Big Fish,Sony,"10,765,400","2,514","34,400",6,1/9,5/20
303,1,Winter,2004,3,The Butterfly Effect,NL,"9,329,900","2,605","2,748,000","2,605",1/23,5/20
304,1,Winter,2004,4,You Got Served,SGem,"6,499,800","1,943","2,596,300","1,933",1/30,5/13
305,1,Winter,2004,5,Monster,NM,"5,550,700","1,093","14,400",4,1/30,6/3
306,1,Winter,2004,6,Calendar Girls,BV,"5,000,400",967,"25,100",24,1/2,4/15
307,1,Winter,2004,7,Torque,WB,"3,416,300","2,463","1,605,600","2,463",1/16,4/8
308,1,Winter,2004,8,My Baby's Daddy,Mira.,"2,845,300","1,448","1,215,600","1,447",1/9,5/6
309,1,Winter,2004,9,Win a Date with Tad Hamilton!,DW,"2,749,100","2,808","1,178,800","2,711",1/23,4/2
310,1,Winter,2004,10,Chasing Liberty,WB,"1,963,900","2,400","979,300","2,400",1/9,3/4
311,1,Winter,2004,11,The Perfect Score,Par.,"1,673,300","2,208","784,800","2,208",1/30,4/1
312,1,Winter,2004,12,Teacher's Pet,BV,"1,045,400","2,027","396,300","2,027",1/16,4/8
313,1,Winter,2004,13,The Big Bounce,WB,"1,045,000","2,304","537,300","2,304",1/30,3/18
314,2,Spring,2004,1,The Passion of the Christ,NM,"59,625,500","3,408","13,502,100","3,043",2/25,7/29
315,2,Spring,2004,2,50 First Dates,Sony,"19,469,900","3,612","6,417,400","3,591",2/13,7/8
316,2,Spring,2004,3,Barbershop 2: Back in Business,MGM,"10,484,900","2,711","3,903,600","2,711",2/6,6/10
317,2,Spring,2004,4,Miracle,BV,"10,366,800","2,755","3,120,400","2,605",2/6,5/6
318,2,Spring,2004,5,Confessions of a Teenage Drama Queen,BV,"4,723,200","2,503","1,505,700","2,503",2/20,5/20
319,2,Spring,2004,6,Twisted,Par.,"4,057,700","2,704","1,433,900","2,703",2/27,5/27
320,2,Spring,2004,7,Eurotrip,DW,"2,861,700","2,544","1,080,700","2,512",2/20,4/1
321,2,Spring,2004,8,Catch That Kid,Fox,"2,689,800","2,848","938,000","2,847",2/6,5/13
322,2,Spring,2004,9,Welcome to Mooseport,Fox,"2,330,300","2,868","1,091,000","2,868",2/20,5/13
323,2,Spring,2004,10,Dirty Dancing: Havana Nights,Lions,"2,280,400","2,042","935,800","2,042",2/27,4/22
324,2,Spring,2004,11,Against the Ropes,Par.,"947,500","1,601","489,300","1,601",2/20,4/8
325,2,Spring,2004,12,Club Dread,FoxS,"805,400","1,807","488,800","1,807",2/27,5/27
326,3,Spring,2004,1,Starsky and Hutch,WB,"14,209,000","3,185","4,525,500","3,185",3/5,7/15
327,3,Spring,2004,2,Scooby-Doo 2: Monsters Unleashed,WB,"13,561,500","3,312","4,740,500","3,312",3/26,8/26
328,3,Spring,2004,3,Hidalgo,BV,"10,837,900","3,065","3,032,100","3,063",3/5,7/22
329,3,Spring,2004,4,Dawn of the Dead,Uni.,"9,504,200","2,748","4,303,200","2,745",3/19,6/17
330,3,Spring,2004,5,Secret Window,Sony,"7,733,200","3,018","2,936,800","3,018",3/12,6/3
331,3,Spring,2004,6,The Ladykillers,BV,"6,408,900","1,589","2,034,600","1,583",3/26,7/15
332,3,Spring,2004,7,Eternal Sunshine of the Spotless Mind,Focus,"5,539,500","1,357","1,316,500","1,353",3/19,7/29
333,3,Spring,2004,8,Taking Lives,WB,"5,262,900","2,705","1,845,200","2,705",3/19,5/31
334,3,Spring,2004,9,Jersey Girl,Mira.,"4,068,900","1,821","1,339,600","1,520",3/26,7/1
335,3,Spring,2004,10,Agent Cody Banks 2: Destination London,MGM,"3,805,200","2,973","1,290,500","2,973",3/12,5/20
336,3,Spring,2004,11,Never Die Alone,FoxS,"909,100","1,160","497,600","1,160",3/26,6/10
337,3,Spring,2004,12,Spartan,WB,"714,100",832,"323,900",832,3/12,4/15
338,4,Spring,2004,1,Mean Girls,Par.,"13,858,000","3,054","3,934,300","2,839",4/30,9/9
339,4,Spring,2004,2,Man on Fire,Fox,"12,546,200","2,986","3,663,700","2,980",4/23,9/6
340,4,Spring,2004,3,Kill Bill Vol. 2,Mira.,"10,661,500","3,073","4,042,700","2,971",4/16,8/26
341,4,Spring,2004,4,Hellboy,SonR,"9,601,300","3,043","3,731,500","3,028",4/2,7/1
342,4,Spring,2004,5,13 Going on 30,SonR,"9,216,100","3,453","3,390,400","3,438",4/23,8/19
343,4,Spring,2004,6,Home on the Range,BV,"8,056,400","3,058","2,235,200","3,047",4/2,8/26
344,4,Spring,2004,7,Walking Tall,MGM,"7,477,900","2,836","2,496,200","2,836",4/2,7/29
345,4,Spring,2004,8,The Punisher,Lions,"5,444,500","2,649","2,227,800","2,649",4/16,7/22
346,4,Spring,2004,9,Johnson Family Vacation,FoxS,"5,024,800","1,326","1,509,700","1,317",4/7,9/9
347,4,Spring,2004,10,The Prince and Me,Par.,"4,537,300","2,711","1,514,700","2,682",4/2,6/24
348,4,Spring,2004,11,Ella Enchanted,Mira.,"3,690,600","2,149","993,400","1,931",4/9,8/12
349,4,Spring,2004,12,The Alamo (2004),BV,"3,609,500","2,609","1,469,400","2,609",4/9,7/22
350,4,Spring,2004,13,Laws of Attraction,NL,"2,877,800","2,449","1,083,600","2,449",4/30,6/17
351,4,Spring,2004,14,The Whole Ten Yards,WB,"2,629,400","2,654","1,076,600","2,654",4/9,6/27
352,4,Spring,2004,15,The Girl Next Door,Fox,"2,349,300","2,148","966,800","2,148",4/9,6/27
353,4,Spring,2004,16,Godsend,Lions,"2,315,600","2,323","1,095,100","2,323",4/30,7/22
354,4,Spring,2004,17,Envy,DW,"2,183,900","2,445","992,100","2,445",4/30,6/27
355,4,Spring,2004,18,Connie and Carla,Uni.,"1,302,100","1,016","524,100","1,014",4/16,6/10
356,4,Spring,2004,19,Bobby Jones: Stroke of Genius,FFn.,"433,800","1,332","198,600","1,332",4/30,6/20
357,5,Summer,2004,1,Shrek 2,DW,"71,050,900","4,223","17,397,400","4,163",5/19,11/25
358,5,Summer,2004,2,The Day After Tomorrow,Fox,"30,071,000","3,444","11,069,800","3,425",5/28,11/4
359,5,Summer,2004,3,Troy,WB,"21,478,000","3,411","7,546,800","3,411",5/14,9/30
360,5,Summer,2004,4,Van Helsing,Uni.,"19,352,200","3,580","8,333,000","3,575",5/7,8/26
361,5,Summer,2004,5,Raising Helen,BV,"6,036,500","2,721","1,769,000","2,717",5/28,9/9
362,5,Summer,2004,6,Soul Plane,MGM,"2,285,100","1,566","909,600","1,566",5/28,8/5
363,5,Summer,2004,7,New York Minute,WB,"2,265,900","3,006","960,100","3,006",5/7,7/1
364,5,Summer,2004,8,Breakin' All the Rules,SGem,"1,974,900","1,318","819,400","1,318",5/14,7/29
365,6,Summer,2004,1,Spider-Man 2,Sony,"60,158,700","4,166","14,195,800","4,152",6/30,12/19
366,6,Summer,2004,2,Harry Potter and the Prisoner of Azkaban,WB,"40,183,700","3,855","15,086,500","3,855",6/4,12/19
367,6,Summer,2004,3,Fahrenheit 9/11,Lions,"19,194,000","2,011","3,852,000",868,6/25,10/28
368,6,Summer,2004,4,DodgeBall: A True Underdog Story,Fox,"18,410,100","3,020","4,842,200","2,694",6/18,11/4
